"","Country.Name","Region","IncomeGroup","Year","GINI","percentage","school","government","voice","CPI"
"241","Indonesia","East Asia & Pacific","Lower middle income","2000",NA,67.09411845,55.0976181030273,-0.292278647,-0.270175904,17
"242","India","South Asia","Lower middle income","2000",NA,27.19234549,45.0636215209961,-0.133775726,0.352063388,28
"243","Ireland","Europe & Central Asia","High income","2000",NA,175.1399375,99.4341125488281,1.665905118,1.408248782,72
"244","Iraq","Middle East & North Africa","Upper middle income","2000",NA,125.3365956,37.4691314697266,-1.977284431,-2.012988806,NA
"245","Iceland","Europe & Central Asia","High income","2000",NA,71.77440797,107.40357208252,2.030385733,1.492715597,91
"246","Israel","Middle East & North Africa","High income","2000",NA,71.23410078,103.003219604492,1.109834075,0.694345474,66
"247","Italy","Europe & Central Asia","High income","2000",NA,50.47451867,92.4845809936523,0.765686214,1.040719151,46
"248","Jamaica","Latin America & Caribbean","Upper middle income","2000",NA,NA,86.3706893920898,0.062866755,0.677775979,NA
"249","Jordan","Middle East & North Africa","Lower middle income","2000",NA,110.3336702,86.025749206543,-0.015782576,-0.284868985,46
"250","Japan","East Asia & Pacific","High income","2000",NA,19.81965271,101.834098815918,1.199341059,0.958087981,64
"251","Kazakhstan","Europe & Central Asia","Upper middle income","2000",NA,105.6996926,93.3952484130859,-0.694717467,-0.965679228,30
"252","Kenya","Sub-Saharan Africa","Lower middle income","2000",NA,53.30904439,39.3118286132813,-0.530815303,-0.81064713,21
"253","Kyrgyz Republic","Europe & Central Asia","Lower middle income","2000",31,89.43062649,84.369987487793,-0.503098965,-1.094259858,NA
"254","Cambodia","East Asia & Pacific","Lower middle income","2000",NA,111.6095341,17.2312793731689,-0.827516913,-0.780782759,NA
"255","Kiribati","East Asia & Pacific","Lower middle income","2000",NA,105.0432759,63.5483894348145,-0.167588532,1.142294526,NA
"256","Korea, Rep.","East Asia & Pacific","High income","2000",NA,67.94719204,98.3932495117188,0.754343092,0.637169182,40
"257","Kuwait","Middle East & North Africa","High income","2000",NA,86.62057131,98.7247924804688,-0.083512694,-0.297324896,NA
"258","Lebanon","Middle East & North Africa","Upper middle income","2000",NA,50.11529593,92.7490310668945,-0.19466646,-0.314059347,NA
"259","Liberia","Sub-Saharan Africa","Low income","2000",NA,70.31277466,35.2045516967773,-1.771939278,-1.031444669,NA
"260","Libya","Middle East & North Africa","Upper middle income","2000",NA,45.28109377,NA,-1.094556212,-1.688662767,NA
"261","Sri Lanka","South Asia","Lower middle income","2000",NA,88.6364417,NA,-0.297608763,-0.190723956,NA
"262","Lesotho","Sub-Saharan Africa","Lower middle income","2000",NA,NA,32.4483985900879,-0.131010652,-0.370127261,NA
"263","Lithuania","Europe & Central Asia","High income","2000",NA,83.27429474,98.0920562744141,0.144597501,0.855439901,41
"264","Luxembourg","Europe & Central Asia","High income","2000",NA,271.9509664,97.0613327026367,1.973986387,1.510186672,86
"265","Latvia","Europe & Central Asia","High income","2000",NA,81.75290783,91.0911178588867,0.329460502,0.742288053,34
"266","Morocco","Middle East & North Africa","Lower middle income","2000",40.6,59.16182679,38.4492301940918,-0.074105099,-0.449143887,47
"267","Moldova","Europe & Central Asia","Lower middle income","2000",36.4,125.2090579,81.591423034668,-0.51390624,-0.143778041,26
"268","Madagascar","Sub-Saharan Africa","Low income","2000",NA,68.68443533,NA,-0.575099826,0.110470921,NA
"269","Maldives","South Asia","Upper middle income","2000",NA,NA,51.273509979248,0.368421316,-0.758386791,NA
"270","Mexico","Latin America & Caribbean","Upper middle income","2000",51.7,53.13105126,69.9110870361328,0.242370263,0.258450001,33
"271","Macedonia, FYR","Europe & Central Asia","Upper middle income","2000",NA,80.16014736,82.8673400878906,-0.748118877,-0.343047321,NA
"272","Mali","Sub-Saharan Africa","Low income","2000",NA,55.42257543,17.297119140625,-0.798037171,-0.04573743,NA
"273","Malta","Middle East & North Africa","High income","2000",NA,245.8622494,89.7474822998047,1.104839802,1.191570759,NA
"274","Myanmar","East Asia & Pacific","Lower middle income","2000",NA,1.165695583,36.3030815124512,-1.230591059,-2.039811373,NA
"275","Montenegro","Europe & Central Asia","Upper middle income","2000",NA,87.92520214,NA,NA,-0.501997948,NA
"276","Mongolia","East Asia & Pacific","Lower middle income","2000",NA,121.8866098,65.1185302734375,-0.279902309,0.383202732,NA
"277","Mozambique","Sub-Saharan Africa","Low income","2000",NA,52.39622819,6.03520011901855,-0.434671998,-0.218968794,22
"278","Mauritania","Sub-Saharan Africa","Lower middle income","2000",39,75.26462263,18.0380001068115,-0.139976159,-0.789923966,NA
"279","Mauritius","Sub-Saharan Africa","Upper middle income","2000",NA,123.3300401,76.8169326782227,0.421084374,0.9825176,47
"280","Malawi","Sub-Saharan Africa","Low income","2000",NA,60.9386355,30.2160091400146,-0.337415099,-0.133616418,41
"281","Malaysia","East Asia & Pacific","Upper middle income","2000",NA,220.4073501,66.1592330932617,1.057264447,-0.421082169,48
"282","Namibia","Sub-Saharan Africa","Upper middle income","2000",NA,85.42816321,60.1695709228516,0.157908082,0.333465695,54
"283","Niger","Sub-Saharan Africa","Low income","2000",NA,43.49156514,6.94789981842041,-1.042793512,-0.11989437,NA
"284","Nigeria","Sub-Saharan Africa","Lower middle income","2000",NA,71.38053117,24.4599094390869,-0.96401,-0.481231272,12
"285","Nicaragua","Latin America & Caribbean","Lower middle income","2000",NA,61.29849746,53.1889305114746,-0.6232481,-0.125508606,NA
"286","Netherlands","Europe & Central Asia","High income","2000",NA,126.4519786,124.154800415039,2.070121288,1.543961287,89
"287","Norway","Europe & Central Asia","High income","2000",NA,74.62175523,116.086853027344,1.897057176,1.526009202,91
"288","Nepal","South Asia","Low income","2000",NA,55.710589,36.0210189819336,-0.458548784,-0.280598551,NA
"289","New Zealand","East Asia & Pacific","High income","2000",NA,68.51692688,110.645477294922,1.659819007,1.678681374,94
"290","Oman","Middle East & North Africa","High income","2000",NA,79.59363251,79.4073333740234,0.316872418,-0.755833328,NA
"291","Pakistan","South Asia","Lower middle income","2000",NA,28.12960732,NA,-0.597335398,-1.220253587,NA
"292","Panama","Latin America & Caribbean","Upper middle income","2000",57.7,133.9889395,64.8470611572266,0.255911589,0.631228447,NA
"293","Peru","Latin America & Caribbean","Upper middle income","2000",50.8,35.53803216,84.6955795288086,-0.064807549,-0.370226055,44
"294","Philippines","East Asia & Pacific","Lower middle income","2000",42.8,104.7298598,NA,-0.175671175,0.232365355,28
"295","Papua New Guinea","East Asia & Pacific","Lower middle income","2000",NA,115.421838,NA,-0.430017471,-0.063969463,NA
"296","Poland","Europe & Central Asia","High income","2000",33,60.79070241,99.246467590332,0.606164873,1.075671673,41
"297","Puerto Rico","Latin America & Caribbean","High income","2000",NA,134.2942776,NA,1.183574557,1.112326622,NA
"298","Portugal","Europe & Central Asia","High income","2000",NA,67.42339013,104.840591430664,1.02396667,1.357868314,64
"299","Paraguay","Latin America & Caribbean","Upper middle income","2000",NA,85.08514056,62.1095809936523,-1.158423781,-0.506525874,NA
"300","Qatar","Middle East & North Africa","High income","2000",NA,89.61265972,91.3932723999023,0.452907443,-0.651787341,NA
"301","Romania","Europe & Central Asia","Upper middle income","2000",29.3,70.71250429,79.2694702148438,-0.373169273,0.469307065,29
"302","Rwanda","Sub-Saharan Africa","Low income","2000",48.5,31.20845426,10.6570901870728,-0.64537853,-1.566323996,NA
"303","Saudi Arabia","Middle East & North Africa","High income","2000",NA,68.16645136,NA,-0.219547704,-1.602675796,NA
"304","Sudan","Sub-Saharan Africa","Lower middle income","2000",NA,29.40423446,NA,-1.165833354,-1.752221942,NA
"305","Senegal","Sub-Saharan Africa","Low income","2000",NA,65.14190693,15.8472995758057,-0.115343317,0.199801683,35
"306","Singapore","East Asia & Pacific","High income","2000",NA,366.0708871,NA,2.1990695,0.130497083,91
"307","Solomon Islands","East Asia & Pacific","Lower middle income","2000",NA,62.72242796,20.5193901062012,-0.958980739,0.221702695,NA
"308","Sierra Leone","Sub-Saharan Africa","Low income","2000",NA,57.5299629,NA,-1.397411346,-1.3351897,NA
"309","El Salvador","Latin America & Caribbean","Lower middle income","2000",51.3,69.83424825,58.4963417053223,-0.528171182,-0.043113958,41
"310","Somalia","Sub-Saharan Africa","Low income","2000",NA,NA,NA,-2.195505619,-1.713139653,NA
"311","Serbia","Europe & Central Asia","Upper middle income","2000",NA,24.17032702,91.1882629394531,-0.845163643,-0.63773793,NA
"312","South Sudan","Sub-Saharan Africa","Low income","2000",NA,NA,NA,NA,NA,NA
"313","Suriname","Latin America & Caribbean","Upper middle income","2000",NA,52.92777948,NA,-0.129114047,0.442086488,NA
"314","Slovak Republic","Europe & Central Asia","High income","2000",NA,110.6994317,85.8776931762695,0.605526865,0.848681509,35
"315","Slovenia","Europe & Central Asia","High income","2000",NA,103.6791227,100.932792663574,0.751933753,1.107541919,55
"316","Sweden","Europe & Central Asia","High income","2000",NA,82.32740621,151.907745361328,1.962456584,1.57328856,94
"317","Swaziland","Sub-Saharan Africa","Lower middle income","2000",53.1,151.2383067,41.9817199707031,-0.659716785,-1.462375522,NA
"318","Seychelles","Sub-Saharan Africa","High income","2000",NA,157.3776706,72.8680801391602,0.059320394,0.044132926,NA
"319","Chad","Sub-Saharan Africa","Low income","2000",NA,51.57117201,10.772629737854,-0.701469481,-0.978057504,NA
"320","Togo","Sub-Saharan Africa","Low income","2000",NA,81.98937533,32.1236915588379,-1.14430058,-1.125960112,NA
"321","Thailand","East Asia & Pacific","Upper middle income","2000",42.8,121.2978836,NA,0.211056501,0.467802942,32
"322","Tajikistan","Europe & Central Asia","Lower middle income","2000",NA,199.6750208,73.2005920410156,-1.193730354,-1.382805347,NA
"323","Turkmenistan","Europe & Central Asia","Upper middle income","2000",NA,176.4404576,NA,-1.273091197,-1.692534447,NA
"324","Timor-Leste","East Asia & Pacific","Lower middle income","2000",NA,192.437202,NA,NA,-0.130789056,NA
"325","Tonga","East Asia & Pacific","Upper middle income","2000",NA,53.46687697,106.512168884277,-0.4760423,0.217144221,NA
"326","Trinidad and Tobago","Latin America & Caribbean","High income","2000",NA,104.563107,NA,0.447661698,0.566399753,NA
"327","Tunisia","Middle East & North Africa","Lower middle income","2000",40.8,82.45592577,74.6360092163086,0.49597168,-0.81373626,52
"328","Turkey","Europe & Central Asia","Upper middle income","2000",NA,42.00059748,72.723258972168,0.011280727,-0.289199769,38
"329","Tanzania","Sub-Saharan Africa","Low income","2000",37.3,33.49085405,NA,-0.417118251,-0.47222051,25
"330","Uganda","Sub-Saharan Africa","Low income","2000",NA,32.74903334,NA,-0.401228458,-0.993294954,23
"331","Ukraine","Europe & Central Asia","Lower middle income","2000",NA,119.8582936,103.803558349609,-0.696868479,-0.610850513,15
"332","Uruguay","Latin America & Caribbean","High income","2000",NA,36.71373815,98.2441787719727,0.446489453,0.989812434,NA
"333","United States","North America","High income","2000",40.4,24.98318146,93.1720428466797,1.80265069,1.310166717,78
"334","Uzbekistan","Europe & Central Asia","Lower middle income","2000",36.1,46.11284385,86.4673004150391,-0.976457953,-1.833386898,24
"335","St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","2000",NA,95.86523966,82.500846862793,0.084176108,1.055730939,NA
"336","Vietnam","East Asia & Pacific","Lower middle income","2000",NA,111.4170944,NA,-0.439910859,-1.238299251,25
"337","Vanuatu","East Asia & Pacific","Lower middle income","2000",NA,87.15579178,34.6628608703613,-0.52634275,0.639512837,NA
"338","Samoa","East Asia & Pacific","Upper middle income","2000",NA,81.09020928,78.4719009399414,0.441270709,0.796699822,NA
"339","Kosovo","Europe & Central Asia","Lower middle income","2000",NA,NA,NA,NA,-0.738669157,NA
"340","South Africa","Sub-Saharan Africa","Upper middle income","2000",57.8,51.43777395,87.2935104370117,0.729056597,0.746240437,50
"341","Zambia","Sub-Saharan Africa","Lower middle income","2000",NA,60.38746899,NA,-0.878318429,-0.413114339,34
"342","Zimbabwe","Sub-Saharan Africa","Low income","2000",NA,74.06741113,42.5622711181641,-0.799372375,-1.085387945,30
"343","Afghanistan","South Asia","Low income","2002",NA,97.67442275,NA,-1.567973137,-1.433421016,NA
"344","Angola","Sub-Saharan Africa","Lower middle income","2002",NA,124.9600193,16.8075695037842,-1.238856673,-1.238779068,17
"345","Albania","Europe & Central Asia","Upper middle income","2002",31.7,63.93424074,73.0028610229492,-0.533348322,-0.008150226,25
"346","United Arab Emirates","Middle East & North Africa","High income","2002",NA,93.07165881,NA,0.845478177,-0.631543517,NA
"347","Argentina","Latin America & Caribbean","Upper middle income","2002",53.8,41.7527513,96.5670928955078,-0.280357331,0.260062754,28
"348","Armenia","Europe & Central Asia","Lower middle income","2002",34.8,75.9434196,NA,-0.091401666,-0.444421142,NA
"349","Australia","East Asia & Pacific","High income","2002",NA,41.2807533,154.311721801758,1.718942881,1.407233238,86
"350","Austria","Europe & Central Asia","High income","2002",NA,86.7940455,99.1625595092773,1.942697525,1.307496905,78
"351","Azerbaijan","Europe & Central Asia","Upper middle income","2002",17.4,92.81745799,NA,-0.929009378,-0.981288195,20
"352","Burundi","Sub-Saharan Africa","Low income","2002",NA,21.67382941,10.0881595611572,-1.401429296,-1.164891243,NA
"353","Belgium","Europe & Central Asia","High income","2002",NA,135.124885,155.860443115234,1.978010178,1.377452493,71
"354","Benin","Sub-Saharan Africa","Low income","2002",NA,51.48426491,25.2930603027344,-0.367727727,0.050879639,NA
"355","Burkina Faso","Sub-Saharan Africa","Low income","2002",NA,30.87290647,NA,-0.677747667,-0.387816608,NA
"356","Bangladesh","South Asia","Lower middle income","2002",NA,28.96738072,50.5060806274414,-0.688740909,-0.432220519,12
"357","Bulgaria","Europe & Central Asia","Upper middle income","2002",NA,75.46514112,95.2842330932617,0.248750851,0.528531313,40
"358","Bahrain","Middle East & North Africa","High income","2002",NA,130.6075232,94.2973022460938,0.552827895,-0.571163654,NA
"359","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income","2002",NA,95.27676951,NA,-0.960075378,-0.087044545,NA
"360","Belarus","Europe & Central Asia","Upper middle income","2002",30.3,131.0020583,NA,-0.922620893,-1.451897144,48
"361","Belize","Latin America & Caribbean","Upper middle income","2002",NA,118.6904514,NA,0.058294665,0.796831012,NA
"362","Bolivia","Latin America & Caribbean","Lower middle income","2002",60.2,49.35026047,79.6287307739258,-0.30150497,0.140369892,22
"363","Brazil","Latin America & Caribbean","Upper middle income","2002",58.6,27.61837145,109.994216918945,0.05597958,0.472238034,40
"364","Barbados","Latin America & Caribbean","High income","2002",NA,81.81000757,104.339126586914,1.423873901,1.231308818,NA
"365","Brunei Darussalam","East Asia & Pacific","High income","2002",NA,108.7479691,87.948356628418,0.894929528,-0.833585382,NA
"366","Bhutan","South Asia","Lower middle income","2002",NA,73.20026645,NA,0.784538567,-1.290270805,NA
"367","Botswana","Sub-Saharan Africa","Upper middle income","2002",64.7,91.83577406,75.6507720947266,0.606588066,0.666893184,64
"368","Central African Republic","Sub-Saharan Africa","Low income","2002",NA,36.10856478,11.8713903427124,-1.538998246,-1.003465772,NA
"369","Canada","North America","High income","2002",NA,75.73269035,NA,1.923086286,1.499053836,90
"370","Switzerland","Europe & Central Asia","High income","2002",NA,91.15303421,93.4654312133789,2.000211477,1.42574501,85
"371","Chile","Latin America & Caribbean","High income","2002",NA,63.39372549,90.6420974731445,1.147711396,1.087187409,75
"372","China","East Asia & Pacific","Upper middle income","2002",NA,43.0929552,60.7965202331543,-0.060270559,-1.594193101,35
"373","Cameroon","Sub-Saharan Africa","Lower middle income","2002",NA,51.84281763,27.8882503509521,-0.849560082,-1.097048998,22
"374","Congo, Dem. Rep.","Sub-Saharan Africa","Low income","2002",NA,29.31684564,NA,-1.692211509,-1.609575033,NA
